,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30,Test path idxs
0,0.2616097550789857,0.1317458479782033,0.0756663547817263,0.076289339901449,0.0790387522779344,0.0804789703223952,0.0787916308500379,0.0787963424396515,0.0788285622067439,0.0811967813553495,0.0809507783417715,0.0817285546537754,0.082788754884453,0.0836754985422117,0.0833390404890127,0.0852414746431213,0.0811714781125341,0.0833974242596017,0.0805318575834425,0.0772858394095263,0.0762476669625407,0.0748194740358616,0.0735206532262874,0.0744870429600298,0.0749842314474838,0.0747928666132669,0.0738544037655076,0.0750506091628787,0.0763177834031605,0.0745412652766857,[10  9  0  8]
1,0.3212622678251962,0.1398610174257295,0.095364801700806,0.0914778713848932,0.0943251693643935,0.0995284395804584,0.0968005126028562,0.0920259839140342,0.0916779352982435,0.0944363641098638,0.0937117920379007,0.0915649191127184,0.086994651865795,0.0853207345103304,0.0869224514463434,0.0860914031552833,0.0878531515586932,0.0866812143244837,0.0896736719696888,0.0906183381941744,0.0910205498109141,0.0905633857067617,0.090311397975596,0.0901104527757805,0.0913246053630499,0.0902210147100842,0.0907747094178679,0.0897194531290243,0.0880790511947292,0.0882459187002738,[2 5 3 9]
2,0.2314334118077081,0.1411343360826042,0.1147215480667799,0.1215078155353391,0.1300368472047934,0.134773812014646,0.1331504557636333,0.1254816000733107,0.1256401795642496,0.122981152939845,0.1243431699857225,0.1233432372103284,0.1267534897489853,0.1262210220785981,0.1269291230380211,0.1302144287412004,0.1291109773938315,0.129738039392134,0.1278442820304497,0.1303116220073016,0.132534050265914,0.1267868257930377,0.1304826113207506,0.1295378716527399,0.1323032450232099,0.1309532636178361,0.1247668140082227,0.1272477361160788,0.1283412442042802,0.1262315972531362,[ 7  8 11  1]
3,0.2315362373827897,0.1872856727161848,0.0819026405771969,0.0757302374262904,0.0809329666608983,0.0755143719157866,0.0755279894445109,0.0741039085206368,0.0733301177230545,0.0731471609215114,0.0784130065329032,0.076731928878329,0.0778040548872585,0.0806531701304924,0.0782582498976336,0.0812344159166502,0.0783821669963232,0.079494911774586,0.0815739621452104,0.0769759935145326,0.0806045447226558,0.0774085438172658,0.0777862752573882,0.0791655124835312,0.0811442814507799,0.0822438179362358,0.0801389683192701,0.0815488417707919,0.0786200204771149,0.0789946824398391,[1 5 6 7]
4,0.3458997012212524,0.1502857360039445,0.1078679693861374,0.1186739338583378,0.1164556081314668,0.1164636387335973,0.1159744791289519,0.1157765118821732,0.1173834756749376,0.123203902091553,0.1264994270574825,0.1326065014972919,0.132182498140821,0.1295504436186233,0.1262842614497494,0.1268530921485325,0.1227116740225721,0.1231850556412316,0.1195652466357927,0.1170012854366024,0.1171716619363333,0.117475823439998,0.1181944663063558,0.1167711641247508,0.1175106983653371,0.1162736723438201,0.1134028009353473,0.1165657935782344,0.1158221228199536,0.1178976995373163,[ 4  9 10 11]
5,0.1865960628342399,0.1256351817435751,0.0663829126148757,0.0777971195250527,0.07800945379379,0.0842968743852628,0.0875946393126203,0.0879239021330049,0.0885879242389746,0.0912752044937079,0.0868243961094808,0.0810687981981921,0.0756647737781958,0.0782666578066511,0.0759550857251272,0.074325420906879,0.0758904333355833,0.0757427879844073,0.0748002231236445,0.0750747771082949,0.0793878205109338,0.0774331243765889,0.0757235533966258,0.0749230781899152,0.0754575946111187,0.0763318469881591,0.075678489055936,0.0745029949877513,0.0731921134889821,0.0716009978616095,[ 1  8  0 10]
6,0.4547177566313556,0.082478660652308,0.0549983494138192,0.0577678585891278,0.0606503629776504,0.0605300275191106,0.0658682424101,0.0639419825133045,0.0636589110732633,0.0596007410707448,0.0611389608779357,0.0595193563476787,0.0611611154122947,0.0621152533978749,0.0639282325104927,0.0622561713015796,0.0592958145398134,0.0587137167284478,0.0583884977702178,0.0585887453710025,0.0587897257186626,0.0584733605493791,0.059885027785572,0.0602201798150095,0.0599298903933657,0.0595889329775407,0.0591261270749599,0.0594005644355571,0.0596314073983998,0.0610680559289471,[8 5 6 3]
7,0.4135258316023514,0.1191465695976874,0.1056317452527891,0.1039218588348334,0.1036985612028076,0.1029017374371915,0.1029108591720979,0.1029255587062221,0.1053325459692111,0.1036652382171501,0.1022951835942443,0.1010544325047539,0.1011576762222198,0.1052053966066339,0.1036048913303528,0.1062685053202004,0.1029033941603244,0.1047832952393863,0.1088123568124843,0.1096969334367729,0.1065268050140971,0.1123331961534783,0.1064317017522809,0.1170931672667314,0.1056731754523016,0.1098705452846428,0.1041468068673034,0.106190171768036,0.1059169968737922,0.1062840074622722,[ 8  6  9 11]
8,0.1865960628342399,0.1256351817435751,0.0663829126148757,0.0777971195250527,0.07800945379379,0.0842968743852628,0.0875946393126203,0.0879239021330049,0.0885879242389746,0.0912752044937079,0.0868243961094808,0.0810687981981921,0.0756647737781958,0.0782666578066511,0.0759550857251272,0.074325420906879,0.0758904333355833,0.0757427879844073,0.0748002231236445,0.0750747771082949,0.0793878205109338,0.0774331243765889,0.0757235533966258,0.0749230781899152,0.0754575946111187,0.0763318469881591,0.075678489055936,0.0745029949877513,0.0731921134889821,0.0716009978616095,[ 1  8  0 10]
9,0.4547177566313556,0.082478660652308,0.0549983494138192,0.0577678585891278,0.0606503629776504,0.0605300275191106,0.0658682424101,0.0639419825133045,0.0636589110732633,0.0596007410707448,0.0611389608779357,0.0595193563476787,0.0611611154122947,0.0621152533978749,0.0639282325104927,0.0622561713015796,0.0592958145398134,0.0587137167284478,0.0583884977702178,0.0585887453710025,0.0587897257186626,0.0584733605493791,0.059885027785572,0.0602201798150095,0.0599298903933657,0.0595889329775407,0.0591261270749599,0.0594005644355571,0.0596314073983998,0.0610680559289471,[8 5 6 3]
