,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30,Test path idxs
0,0.2414146563589243,0.1438264884754496,0.0725903793323735,0.0777280527725624,0.0844851641601859,0.0871229719124243,0.0869187818927442,0.0880289819570833,0.0859451982565984,0.0889701519376779,0.0848159516867818,0.0772498151595803,0.0790129362370266,0.0781253072128146,0.0819846571591398,0.0817838479112643,0.0807611112652392,0.0781711619190182,0.0770536079817992,0.0777534617595604,0.0760972758746164,0.0756010020900422,0.0746414984833133,0.0750522270054616,0.0752728424183899,0.074838381482715,0.0741602036695119,0.0745683242435762,0.0757481086937612,0.0745107913613092,[10  9  0  8]
1,0.269620621548751,0.120408679141843,0.0783927901878669,0.0960420607617796,0.1090835681252588,0.1058739244472874,0.0870791794505183,0.0845637570231911,0.0850187950742892,0.0942095219448731,0.0996080802502415,0.087231693860478,0.0936834727158005,0.0941611389252371,0.0902675355970762,0.0870571337931076,0.0867386199336617,0.0857106971241281,0.08587495339018,0.0850960451352041,0.0822309176066081,0.0825612104650578,0.0799700488770132,0.076873432802323,0.0935097859482706,0.0987667589589164,0.0895606197156889,0.103033797017246,0.0925036316768385,0.1147409371919724,[2 5 3 9]
2,0.2652838561741563,0.1831071427735623,0.1174615587603087,0.1234423265707109,0.1359028262164585,0.1358218849634954,0.1312647326682715,0.1376776056543676,0.1317500404578839,0.1333791772485163,0.1389807103723151,0.1366913866481169,0.1395512159779292,0.1297794372829513,0.1349721629412097,0.1289128586984249,0.1246596393186316,0.1266855760083499,0.1248267567495373,0.1226193099487159,0.1285698988476732,0.1268675881298114,0.1247686933349776,0.1215153412719979,0.1212244943407304,0.1189509687767739,0.1193380399135251,0.1209450460504983,0.121750913653595,0.1207645304029719,[ 7  8 11  1]
3,0.2180915227582218,0.2160293819563565,0.0887942785592503,0.0983841993569779,0.0861695072684668,0.1035158419220397,0.0849363955844775,0.0859970757868469,0.0814328978009995,0.0775129983992622,0.0755155605442429,0.073884384348037,0.0732898876988799,0.073823002929313,0.0740920403417763,0.0723129976454327,0.0737895074092271,0.073049024799485,0.0733653612482102,0.0743795469226768,0.0722950774309665,0.0719868107537306,0.0708577216774852,0.0708057915934275,0.07143477899442,0.0739950396897254,0.0715084044566038,0.0764479207341913,0.0734999307038111,0.076726686461687,[1 5 6 7]
4,0.3289015679841108,0.1425471912226406,0.1035311493594678,0.1221319692205026,0.1240409283678605,0.135845819085393,0.1260864922019813,0.1181746385471624,0.1267934495448376,0.1183787965817431,0.1077047657568049,0.1032182638705606,0.1019753845735226,0.1004357745027948,0.1028459084785907,0.1039540038855265,0.1053235503534024,0.1089676437768668,0.1112257731489478,0.1135900471107928,0.1116369080596914,0.1098422285264107,0.108194801156853,0.10424697696044,0.105040757563241,0.1033313928568916,0.1021409545963299,0.0998687754488221,0.0993876920420251,0.0975372260853016,[ 4  9 10 11]
5,0.1877774193799504,0.1490122295256344,0.0804224318939137,0.0669030004031656,0.0833805687926107,0.0972255496032039,0.0922975710680871,0.1057762025853848,0.1122720640647257,0.1096979184991174,0.10235072498701,0.0995012540046035,0.0905181910050318,0.0944507016905936,0.0933835414892532,0.088563029651061,0.0894313786736936,0.0877261135339486,0.0901359107177541,0.0897457097173385,0.0924256558468006,0.0999074003858467,0.0948255683022814,0.0938805007334032,0.0931641535941824,0.0962669812455006,0.0968281015679733,0.0924506485474941,0.0862636022679508,0.079496119332731,[ 1  8  0 10]
6,0.4270779143150164,0.0864003184424077,0.0608779464710357,0.0633928339611932,0.0682096230589349,0.0787859084919493,0.0859999729009047,0.0986678105114181,0.0944991027278923,0.0925859504780292,0.1034803492362618,0.0969013398073615,0.1011387721301753,0.1003809745288361,0.0995684977713418,0.0884165689589402,0.0852194307394265,0.0799522853115563,0.0749821481213638,0.0738157469428937,0.0655718373455945,0.062768450588615,0.0603016598692933,0.0595950509696471,0.0588910419943546,0.0595973930467374,0.0597277229366405,0.0601046504235829,0.0603666726676656,0.0598648164982688,[8 5 6 3]
7,0.3821910821290505,0.1468467964077088,0.1096786901227755,0.1050971829168384,0.102726746840193,0.1044576181095904,0.106544615357152,0.1054091820626699,0.1066138058668719,0.1110337657818881,0.1099255118025722,0.1083742652267627,0.1088544537734978,0.1078496516970583,0.1081972868958264,0.1082110475490065,0.1080647195511078,0.1078235325443333,0.1078763924731493,0.1085157411436409,0.1089322726712466,0.1084236938394832,0.1086523913261612,0.1087325786639036,0.1087051791352194,0.1078627789129472,0.1085853373799563,0.1089474714066001,0.1086823897905186,0.1087382688247916,[ 8  6  9 11]
8,0.1877774193799504,0.1490122295256344,0.0804224318939137,0.0669030004031656,0.0833805687926107,0.0972255496032039,0.0922975710680871,0.1057762025853848,0.1122720640647257,0.1096979184991174,0.10235072498701,0.0995012540046035,0.0905181910050318,0.0944507016905936,0.0933835414892532,0.088563029651061,0.0894313786736936,0.0877261135339486,0.0901359107177541,0.0897457097173385,0.0924256558468006,0.0999074003858467,0.0948255683022814,0.0938805007334032,0.0931641535941824,0.0962669812455006,0.0968281015679733,0.0924506485474941,0.0862636022679508,0.079496119332731,[ 1  8  0 10]
9,0.4270779143150164,0.0864003184424077,0.0608779464710357,0.0633928339611932,0.0682096230589349,0.0787859084919493,0.0859999729009047,0.0986678105114181,0.0944991027278923,0.0925859504780292,0.1034803492362618,0.0969013398073615,0.1011387721301753,0.1003809745288361,0.0995684977713418,0.0884165689589402,0.0852194307394265,0.0799522853115563,0.0749821481213638,0.0738157469428937,0.0655718373455945,0.062768450588615,0.0603016598692933,0.0595950509696471,0.0588910419943546,0.0595973930467374,0.0597277229366405,0.0601046504235829,0.0603666726676656,0.0598648164982688,[8 5 6 3]
